,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0002646343213049,1.0005636804577522,1.0007843531665908,1.0010571931410488,1.0012091333534892,1.0020743201787286,1.0021105408419515,1.0022549730371149,1.0022460733078695,1.0014951076351093,1.0015663728705206,1.0013150591800202
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0002674785025452,1.00050889941111,1.0007721568208512,1.0009513950939732,1.0016340581461964,1.0016428101884498,1.0017613516724122,1.0017079052555835,1.0008189383134742,1.0008654747659675,1.0005610080605511
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000239303980624,1.0005063219036656,1.0006799953262357,1.0013460881282366,1.0013713044053425,1.0014892340438777,1.0014439914609183,1.0005776252137242,1.0006139332420985,1.0003107097650479
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0002505890161253,1.0004690997072883,1.0008610756530614,1.0008359171909191,1.000914126799709,1.0007956235776068,0.9997038540653045,0.9997064306622473,0.9993202113603532
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000222201589719,1.0005374600667751,1.0005192876577274,1.0005883289181456,1.0004633271654821,0.9993484620523225,0.9993330130460957,0.9989304604647748
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999806402453472,0.999896597150848,0.9999167312459049,0.9996981196185045,0.9982965229464246,0.9982405544144992,0.9977346443473519
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,1.0001433274493692,1.0002813854683033,1.0003311826348318,0.9997391307384504,0.9997467109753446,0.9995026152965859
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,1.0001556725752032,1.0002522828021334,0.9997994706759158,0.9998136324765386,0.9996108762043816
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001102003997748,0.9996960932243868,0.9997080360176382,0.9995134723424726
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000002,0.9997789512458402,0.9998051374442464,0.9996705573992615
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000095946346867,1.0001976930788785
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000100698506469
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
